id,province,district,subdistrict,address,property_type,total_units,bedrooms,baths,floor_area,floor_level,land_area,latitude,longitude,nearby_stations,nearby_bus_stops,nearby_supermarkets,nearby_shops,year_built,month_built,price,price_sqm
10612807,Bangkok,Khlong Toei,Phra Khanong,"8 Sukhumvit 50, Sukhumvit Road",Condo,589.0,1.0,1.0,46,19.0,,13.7065074602,100.5994868416,1,,7.0,13,2013,December,6300000,136956.52173913043
10583725,Bangkok,Bang Sue,Wong Sawang,Wong Sawang,Detached House,,4.0,3.0,150,2.0,200.0,13.8363875,100.5352344,0,20.0,2.0,1,0,,8500000,
10841512,Bangkok,Phaya Thai,Sam Sen Nai,7 พหลโยธิน,Condo,483.0,1.0,1.0,46,18.0,,13.781295,100.544241,3,,9.0,16,2016,June,4200000,91304.34782608696
7977832,Bangkok,Khan Na Yao,Khan Na Yao,"Soi Serithai 81/2, Serithai Road",Condo,455.0,1.0,1.0,28,18.0,,13.797445,100.694743,0,20.0,6.0,7,2016,June,1500000,53571.42857142857
11008432,Bangkok,Chatuchak,Chom Phon,"22 Soi Phaholyothin 18/1, Phaholyothin Road",Condo,900.0,1.0,1.0,32,21.0,,13.7975987869,100.5560174649,3,,17.0,20,2013,June,2650000,82812.5
10809866,Nonthaburi,Mueang Nonthaburi,Bang Kraso,557 Nonthaburi Road,Condo,1796.0,2.0,2.0,62,33.0,,13.8815191177,100.4857063353,0,14.0,2.0,4,2016,January,3900000,62903.22580645161
10685344,Bangkok,Phasi Charoen,Bang Wa,"Soi Kamnun Maen, Kallaprapruk Road",Townhouse,256.0,3.0,2.0,68,2.0,72.0,13.699617,100.433803,0,3.0,4.0,3,2019,March,4200000,
10609205,Bangkok,Watthana,Phra Khanong Nuea,"9 Soi Sukhumvit 65, Sukhumvit Road",Condo,124.0,1.0,1.0,40,5.0,,13.720662,100.588166,2,,20.0,20,2010,June,4000000,100000.0
9114118,Bangkok,Din Daeng,Din Daeng,"Soi Inthamara 22, Sutthisan Winitchai Road",Condo,281.0,1.0,1.0,33,16.0,,13.789248,100.563981,0,20.0,13.0,6,2015,January,3100000,93939.39393939394
11020417,Samut Prakan,Mueang Samut Prakan,Thepharak,Pradit Samosorn Road,Townhouse,315.0,3.0,2.0,120,2.0,68.0,13.6332662396,100.6115446496,0,1.0,15.0,11,0,,2690000,
10758768,Bangkok,Phaya Thai,Sam Sen Nai,1415 Phaholyothin Road,Condo,357.0,1.0,1.0,65,10.0,,13.7893741962,100.5475706908,3,,13.0,20,2007,December,7140000,109846.15384615384
10867168,Bangkok,Chatuchak,Chom Phon,1076 Phahonyothin Road,Condo,1012.0,1.0,1.0,38,10.0,,13.8177698166,100.5650060344,3,,11.0,20,2013,August,3000000,78947.36842105263
9647169,Bangkok,Bueng Kum,Nuan Chan,นวลจันทร์,Detached House,,4.0,3.0,319,2.0,228.0,13.8304375,100.6380625,0,20.0,10.0,10,0,,5990000,
10936394,Bangkok,Bang Na,Bang Na,Soi Sanphawut 2 Road,Condo,1745.0,1.0,1.0,31,8.0,,13.6757298092,100.604101129,2,,7.0,5,2017,January,1250000,40322.58064516129
10918641,Bangkok,Bang Khun Thian,Tha Kham,Soi Anamai Ngam Charoen 19,Townhouse,,3.0,3.0,200,2.0,68.0,13.656631,100.449868,0,,6.0,5,0,,2000000,
10878082,Bangkok,Sathon,Thung Wat Don,Soi Narathiwas Ratchanakarin 14,Condo,268.0,1.0,1.0,38,20.0,,13.712803,100.533295,3,20.0,15.0,12,2014,December,3760000,98947.36842105263
11028432,Bangkok,Ratchathewi,Makkasan,1515 Phetchaburi Rd,Condo,636.0,1.0,1.0,24,9.0,,13.7503068516,100.5555151865,3,,5.0,19,2018,December,3100000,129166.66666666667
10911846,Bangkok,Phra Khanong,Bang Chak,408 Soi Sukhumvit 64,Condo,439.0,1.0,1.0,29,4.0,,13.684279,100.605215,2,,8.0,13,2019,,2380000,82068.96551724138
11024695,Samut Prakan,Bang Bo,Bang Bo,"Soi ABAC Bangna, Bangna-Trad Road Km 26",Condo,1210.0,1.0,1.0,30,2.0,,13.6037002845,100.8472180529,0,,,1,2017,January,1000000,33333.333333333336
10958295,Bangkok,Huai Khwang,Bang Kapi,1724 Petchaburi Road,Condo,382.0,2.0,1.0,65,22.0,,13.7483729117,100.5666220258,3,,11.0,20,2009,,6100000,93846.15384615384
11007264,Samut Prakan,Bang Sao Thong,Bang Sao Thong,Bang Sao Thong,Townhouse,,2.0,1.0,100,2.0,64.0,13.5731625,100.8037344,0,,,1,0,,1190000,
10960281,Nonthaburi,Mueang Nonthaburi,Sai Ma,Sai Ma,Detached House,,3.0,2.0,140,2.0,272.0,13.8825375,100.4637969,0,18.0,13.0,4,0,,7900000,
9617803,Bangkok,Huai Khwang,Bang Kapi,Petchaburi Road,Condo,515.0,2.0,2.0,67,26.0,,13.744204,100.585341,0,20.0,11.0,14,2012,January,6750000,100746.26865671642
10587488,Bangkok,Phra Khanong,Bang Chak,3009 Sukhumvit 101 Road,Condo,778.0,1.0,1.0,29,11.0,,13.6919401018,100.6083053577,2,,9.0,12,2020,January,4650000,160344.8275862069
10557420,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Sukhumvit 107 Road,Condo,269.0,1.0,1.0,35,16.0,,13.657437,100.604123,1,,7.0,10,2013,June,2980000,85142.85714285714
10944708,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,ซอยสุขุมวิท 113 ถนนสุขุมวิท ตำบลสำโรงเหนือ อำเภอเมือง สมุทรปราการ,Condo,336.0,1.0,1.0,28,4.0,,13.647505,100.600838,1,20.0,15.0,20,2018,October,1550000,55357.142857142855
10218405,Nonthaburi,Sai Noi,Sai Noi,Bang Kluai - Sai Noi Road,Townhouse,393.0,3.0,2.0,130,2.0,,13.9835662978,100.3214694112,0,4.0,6.0,4,2018,,2100000,
10711001,Samut Prakan,Mueang Samut Prakan,Thai Ban Mai,พุทธรักษา,Condo,982.0,1.0,1.0,36,23.0,,13.58521,100.613762,2,9.0,5.0,6,2017,January,2290000,63611.11111111111
10927897,Bangkok,Phra Khanong,Bang Chak,99 สุขุมวิท 64,Condo,962.0,1.0,1.0,24,7.0,,13.6852474586,100.6042924497,2,,5.0,13,2014,May,1599000,66625.0
10919854,Nonthaburi,Mueang Nonthaburi,Sai Ma,115 Rattanathibet Road,Condo,1325.0,1.0,1.0,29,6.0,,13.8695902481,100.466331541,1,,4.0,3,2012,June,1090000,37586.206896551725
9297697,Nonthaburi,Mueang Nonthaburi,Bang Kraso,"Soi Rattanathibet 26, Rattanathibet Road",Condo,1949.0,1.0,1.0,42,18.0,,13.866871,100.489898,1,,8.0,14,2009,July,1620000,38571.42857142857
10750141,Bangkok,Lat Phrao,Chorakhe Bua,Areeya The Color 2 Soi 6,Townhouse,242.0,3.0,2.0,120,2.0,104.0,13.8459623315,100.6098564538,0,8.0,6.0,4,2010,,3400000,
11041909,Nonthaburi,Pak Kret,Bang Phlap,Bang Phlap,Detached House,,4.0,3.0,130,2.0,184.0,13.927958499999999,100.4533603,0,,3.0,5,0,,4300000,
10769804,Bangkok,Ratchathewi,Thanon Phetchaburi,Prayatai Road,Condo,298.0,1.0,1.0,30,18.0,,13.7518931969,100.5312449052,3,,19.0,20,2013,October,7600000,253333.33333333334
10841111,Nonthaburi,Pak Kret,Om Kret,ราชพฤกษ์,Detached House,,3.0,2.0,200,2.0,216.0,13.9077337,100.4958678,0,14.0,7.0,6,0,,4800000,
11023223,Bangkok,Phra Khanong,Bang Chak,95 Sukhumvit 64 Road,Condo,1630.0,1.0,1.0,24,5.0,,13.6846904243,100.6042860589,2,,5.0,13,2013,December,1450000,60416.666666666664
10730134,Nonthaburi,Mueang Nonthaburi,Bang Rak Noi,Ratchapruek Road,Detached House,184.0,3.0,3.0,150,2.0,224.0,13.859576,100.455613,0,6.0,,1,2019,,6190000,
10684724,Samut Prakan,Bang Phli,Bang Chalong,On rural road Samut Prakan 2001,Detached House,1033.0,2.0,2.0,120,2.0,100.0,13.6319668963,100.77069701,0,,6.0,4,0,,3290000,
11011681,Bangkok,Huai Khwang,Bang Kapi,Petchaburi Road,Condo,660.0,1.0,1.0,34,18.0,,13.742949,100.588961,0,20.0,9.0,13,2015,June,2300000,67647.05882352941
10910589,Nonthaburi,Bang Yai,Sao Thong Hin,Rattanathibet Road,Condo,1013.0,1.0,1.0,24,31.0,,13.875603,100.413584,2,,20.0,20,2018,May,2200000,91666.66666666667
10654657,Bangkok,Huai Khwang,Huai Khwang,tianruammit Road,Condo,1002.0,2.0,2.0,88,14.0,,13.76698,100.577942,1,,12.0,20,2014,June,5590000,63522.72727272727
10619540,Bangkok,Watthana,Khlong Tan Nuea,Sukhumvit 55,Condo,1098.0,1.0,1.0,31,21.0,,13.7316075514,100.584646842,0,20.0,18.0,20,2022,October,7990000,257741.93548387097
10931446,Bangkok,Bangkok Noi,Bang Khun Si,Bang Khun Sri Noi,Detached House,,4.0,3.0,136,2.0,,13.7626875,100.4545625,0,,,1,0,,7999999,
11033459,Bangkok,Yan Nawa,Chong Nonsi,417 Soi Wat Phomaen Khunaram,Condo,493.0,2.0,2.0,70,7.0,,13.699975,100.535975,1,20.0,20.0,20,2009,February,4650000,66428.57142857143
10732098,Bangkok,Huai Khwang,Huai Khwang,90 Rama 9 Road,Condo,703.0,1.0,1.0,22,17.0,,13.7556841572,100.5658417669,3,,13.0,20,2013,December,3500000,159090.9090909091
10080251,Bangkok,Phra Khanong,Bang Chak,Soi Sukhumvit 97/1,Condo,1245.0,1.0,1.0,29,5.0,,13.699175,100.614429,0,,7.0,6,2019,,1550000,53448.275862068964
11006469,Bangkok,Chatuchak,Chatuchak,Phahonyothin Road,Condo,864.0,1.0,1.0,30,11.0,,13.79724,100.551771,3,,16.0,20,2015,March,4060000,135333.33333333334
11004964,Bangkok,Sai Mai,Khlong Thanon,Permsin Road,Townhouse,307.0,3.0,2.0,135,2.0,84.0,13.9009090303,100.6404508967,0,,7.0,8,2015,,2500000,
10562446,Bangkok,Bang Phlat,Bang Bamru,618 Boromarajonani Road,Condo,2707.0,1.0,1.0,28,30.0,,13.78071075,100.4754121263,0,20.0,15.0,20,2011,January,1850000,66071.42857142857
10728803,Bangkok,Bang Khen,Anusawari,104 Chaengwattana Road,Condo,1358.0,1.0,1.0,30,10.0,,13.877401,100.594094,2,20.0,12.0,5,2012,August,1450000,48333.333333333336
11011418,Bangkok,Bang Sue,Bang Sue,571 Pracha Rat Sai 2 Road,Condo,661.0,1.0,1.0,27,11.0,,13.805998,100.53296,3,,3.0,8,2018,May,3590000,132962.96296296295
10867850,Bangkok,Khlong Toei,Phra Khanong,"55 Soi Sukhumvit 36, Sukhumvit Road",Condo,496.0,1.0,1.0,33,10.0,,13.721547,100.576713,2,,15.0,20,2016,December,5920000,179393.9393939394
10818270,Bangkok,Khlong Sam Wa,Bang Chan,Liap Khlong Song Road,Townhouse,245.0,3.0,2.0,92,2.0,92.0,13.876605,100.711351,0,,2.0,2,2011,March,2700000,
11032424,Bangkok,Yan Nawa,Chong Nonsi,Satupradit,Condo,422.0,1.0,1.0,33,7.0,,13.690757,100.534618,0,19.0,15.0,20,2015,February,2100000,63636.36363636364
7826014,Bangkok,Watthana,Phra Khanong Nuea,1599 Sukhumvit Road,Condo,498.0,1.0,1.0,40,14.0,,13.71425,100.593478,1,,17.0,20,2012,June,3949000,98725.0
11021733,Samut Prakan,Bang Phli,Bang Kaeo,12/269 บางนา-ตราด,Detached House,,10.0,5.0,320,2.0,160.0,13.6657125,100.6562344,0,11.0,4.0,7,0,,3500000,
10957760,Nonthaburi,Bang Kruai,Bang Khun Kong,Nakorn In Road,Detached House,,3.0,2.0,226,2.0,228.0,13.82567629,100.45272681349999,0,9.0,4.0,5,2010,,8500000,
10864401,Bangkok,Chatuchak,Sena Nikhom,Prasert Manutakit Road,Condo,1456.0,2.0,1.0,93,12.0,,13.8392860435,100.5800299914,2,20.0,8.0,7,2010,June,4400000,47311.82795698925
10964650,Bangkok,Wang Thonglang,Wang Thonglang,"Soi Sahakarnpramoon, Pracha Uthit Road",Condo,595.0,1.0,1.0,27,7.0,,13.768619,100.596208,0,20.0,9.0,5,2020,November,2779000,102925.92592592593
11031577,Bangkok,Watthana,Khlong Tan Nuea,Soi Sukhumvit 39,Condo,323.0,2.0,2.0,55,2.0,,13.740154,100.572601,0,11.0,12.0,16,2021,,6190000,112545.45454545454
10938898,Bangkok,Khlong Toei,Khlong Tan,"772 Sukhumvit Road, Khong Tan",Condo,656.0,1.0,1.0,55,4.0,,13.7242946414,100.5772022859,1,20.0,16.0,20,2013,June,6600000,120000.0
10634751,Nonthaburi,Mueang Nonthaburi,Talat Khwan,ซอยกระทรวงสาธารณสุข ตำบลตลาดขวัญ อำเภอเมือง นนทบุรี,Condo,1.0,1.0,1.0,33,5.0,,13.848066,100.516212,2,,6.0,8,2015,August,1600000,48484.84848484849
10744515,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Soi Santi Kham 7 Sukhumvit 109 Road,Condo,742.0,1.0,1.0,26,8.0,,13.6547,100.604512,1,,9.0,18,2012,June,1500000,57692.307692307695
10768747,Bangkok,Bang Na,Bang Na,"1 Soi Piyibut 1, Sukhumvit Road",Condo,673.0,1.0,1.0,39,18.0,,13.6863471819,100.612098589,2,,14.0,17,2018,January,4300000,110256.41025641025
10940747,Bangkok,Prawet,Prawet,Onnut Road,Condo,1594.0,1.0,1.0,23,4.0,,13.7171815201,100.6546365423,0,17.0,7.0,6,2014,January,1490000,64782.608695652176
10878051,Bangkok,Bang Khun Thian,Samae Dam,Samae Dam,Detached House,,3.0,3.0,250,2.0,368.0,13.6355625,100.3994375,0,14.0,4.0,6,0,,8750000,
10990461,Bangkok,Wang Thonglang,Phlapphla,"Soi Ladprao 126, Lat Phrao Road",Townhouse,194.0,3.0,3.0,160,2.0,76.0,13.7688105075,100.6275977497,0,20.0,17.0,12,2016,,7700000,
8358882,Bangkok,Huai Khwang,Sam Sen Nok,48 Soi Ladprao 48 separate 3  Ladprao Road,Condo,725.0,1.0,1.0,29,6.0,,13.794186,100.588656,0,20.0,9.0,8,2005,December,1100000,37931.03448275862
10943752,Bangkok,Bang Kapi,Hua Mak,89 Huamak Road,Condo,867.0,1.0,1.0,31,18.0,,13.7513069905,100.6372939286,0,20.0,5.0,4,2015,June,1950000,62903.22580645161
11004418,Nonthaburi,Bang Yai,Bang Len,Bang Len,Townhouse,,3.0,2.0,110,2.0,72.0,13.8488268,100.436744,0,,8.0,8,0,,2500000,
10714718,Bangkok,Huai Khwang,Huai Khwang,"70 Soi Ratchadaphisek 10, Ratchadaphisek Road",Condo,755.0,2.0,2.0,62,6.0,,13.7631157594,100.5690677791,2,,15.0,20,2018,August,9900000,159677.4193548387
10494936,Bangkok,Chatuchak,Chatuchak,22 Phahon Yothin,Condo,333.0,1.0,1.0,33,21.0,,13.8252133569,100.5665811263,2,20.0,20.0,8,2020,May,5600000,169696.9696969697
10451972,Bangkok,Nong Khaem,Nong Khaem,เลียบคลองภาษีเจริญฝั่งเหนือ,Townhouse,,4.0,3.0,193,3.0,64.0,13.6924375,100.3785625,0,20.0,5.0,6,0,,1790000,
10606293,Samut Prakan,Bang Bo,Bang Phriang,ถนนเทพารักษ์,Townhouse,,2.0,1.0,90,2.0,72.0,13.5547875,100.8162344,0,,,1,0,,1050000,
11031063,Bangkok,Phra Khanong,Bang Chak,Soi Sukhumvit 97,Condo,218.0,1.0,1.0,35,3.0,,13.698067426,100.6068849509,2,,7.0,9,2011,September,2650000,75714.28571428571
10790639,Bangkok,Huai Khwang,Sam Sen Nok,558 Ratchadaphisek Road,Condo,881.0,1.0,1.0,46,5.0,,13.7987837664,100.5758564454,2,,9.0,8,2011,June,4890000,106304.34782608696
10848337,Bangkok,Watthana,Khlong Tan Nuea,"Soi Sukhumvit 55, Road Sukhumvit",Condo,590.0,2.0,1.0,70,9.0,,13.7348531738,100.5843944835,0,20.0,17.0,20,2008,May,8500000,121428.57142857143
10637445,Bangkok,Bang Na,Bang Na,"Soi Udom Suk 3, Sukhumvit Road",Condo,1172.0,1.0,1.0,30,18.0,,13.6806659721,100.6101930774,1,,11.0,13,2010,April,2550000,85000.0
8565508,Bangkok,Huai Khwang,Huai Khwang,Pracha Uthit Road,Condo,1907.0,1.0,1.0,23,6.0,,13.772067,100.579894,1,,20.0,20,2019,January,2630000,114347.82608695653
11000078,Bangkok,Chatuchak,Chom Phon,432 Ladprao Road,Condo,514.0,1.0,1.0,30,11.0,,13.806067,100.572731,2,,8.0,9,2017,December,3400000,113333.33333333333
10925736,Bangkok,Don Mueang,Si Kan,สรงประภา,Townhouse,,2.0,2.0,130,2.0,100.0,13.9210375,100.5782344,0,7.0,11.0,10,0,,1950000,
10797818,Bangkok,Khlong Sam Wa,Sam Wa Tawan Tok,38 พระยาสุเรนทร์,Townhouse,,3.0,2.0,120,2.0,100.0,13.8696125,100.6953281,0,,3.0,2,0,,1850000,
11024739,Bangkok,Bang Khun Thian,Smart Condo Rama 2,"Soi Raksinphong,  Rama 2 Road",Condo,2032.0,1.0,1.0,29,18.0,,13.660446,100.427455,0,15.0,5.0,11,2009,September,1290000,44482.75862068965
10934706,Nonthaburi,Mueang Nonthaburi,Tha Sai,Soi Samakkee 22/1,Condo,899.0,1.0,1.0,23,8.0,,13.8830490234,100.5245479136,0,4.0,5.0,10,2016,April,880000,38260.86956521739
10913814,Bangkok,Bang Khen,Tha Raeng,43 Raminthra Road,Condo,825.0,1.0,1.0,30,2.0,,13.8534916212,100.6360918168,0,16.0,10.0,9,2012,January,1340000,44666.666666666664
8705955,Bangkok,Phra Khanong,Bang Chak,2331 Sukhumvit Road,Condo,1332.0,1.0,1.0,32,5.0,,13.698429,100.604787,3,,8.0,6,2018,January,4400000,137500.0
11005012,Samut Prakan,Bang Phli,Racha Thewa,Lat Krabang Road,Detached House,1337.0,3.0,2.0,120,2.0,216.0,13.714717,100.7251718,0,7.0,12.0,10,2018,December,7100000,
10545091,Bangkok,Phra Khanong,Bang Chak,Sukhumvit 101/1 Road,Condo,328.0,1.0,1.0,24,18.0,,13.685946,100.633729,0,3.0,10.0,9,2021,,1750000,72916.66666666667
10669934,Bangkok,Phra Khanong,Bang Chak,2331 Sukhumvit Road,Condo,1332.0,1.0,1.0,35,10.0,,13.698429,100.604787,3,,8.0,6,2018,January,4600000,131428.57142857142
10840100,Nonthaburi,Pak Kret,Ban Mai,Soi Mu Ban Mueang Thong Thani Khrongkan 6 Soi B 2,Condo,1046.0,2.0,1.0,49,6.0,,13.915267,100.540035,0,3.0,5.0,8,2012,,1990000,40612.244897959186
10607971,Bangkok,Watthana,Khlong Toei Nuea,88 ถนนอโศกมนตรี แขวงคลองเตยเหนือ เขตวัฒนา กทม.,Condo,319.0,1.0,1.0,35,20.0,,13.74845,100.563693,3,,7.0,20,2019,August,7750000,221428.57142857142
10562291,Bangkok,Bang Na,Bang Na,105 Sukhumvit,Condo,1113.0,1.0,1.0,26,2.0,,13.661697,100.606707,2,,8.0,9,2019,March,2290000,88076.92307692308
10937345,Bangkok,Khlong San,Khlong Ton Sai,ถนน Thon Buri Road,Condo,200.0,2.0,1.0,55,8.0,,13.721742,100.504753,3,,12.0,20,2014,January,5800000,105454.54545454546
11007751,Bangkok,Suan Luang,Suan Luang,"Soi Phatthanakan 26, Phatthanakan Road",Condo,1482.0,1.0,1.0,26,8.0,,13.736117212,100.6169253619,0,20.0,9.0,5,2012,June,1690000,65000.0
10996912,Samut Prakan,Mueang Samut Prakan,Phraek Sa Mai,Phreak Sa Mai,Townhouse,,3.0,2.0,120,2.0,120.0,13.5435625,100.6790156,0,,2.0,2,0,,2350000,
10773705,Bangkok,Chatuchak,Chom Phon,1090 Phahonyothin Road,Condo,880.0,1.0,1.0,32,12.0,,13.817655756,100.5663641332,3,,11.0,20,2022,January,3590000,112187.5
10867225,Bangkok,Don Mueang,Si Kan,Si Khan,Detached House,,2.0,2.0,170,2.0,300.0,13.9441332,100.5802503,0,,2.0,1,0,,5500000,
10891946,Bangkok,Khan Na Yao,Ram Inthra,Ram-intra-Nawamin Road,Condo,1269.0,1.0,1.0,30,10.0,,13.8716333018,100.6038072712,1,17.0,8.0,5,2008,December,1950000,65000.0
10966679,Bangkok,Chom Thong,Bang Mot,Rama 2 Road,Condo,616.0,1.0,1.0,35,3.0,,13.678817,100.467872,0,17.0,8.0,6,2013,July,1790000,51142.857142857145
10885763,Nonthaburi,Mueang Nonthaburi,Bang Khen,333 Krungthep-Nonthaburi Rd,Condo,1063.0,1.0,1.0,32,22.0,,13.841102374,100.5129627055,2,,3.0,5,2014,July,1790000,55937.5
11035720,Nonthaburi,Bang Bua Thong,Bang Khu Rat,Soi Ban Rom Ngao Mai,Townhouse,578.0,2.0,1.0,72,1.0,72.0,13.909763377400001,100.3431049802,0,,1.0,3,0,,1290000,
10682694,Bangkok,Bang Sue,Wong Sawang,Prachachuen Road,Condo,1395.0,1.0,1.0,27,9.0,,13.8458178728,100.5421158552,0,20.0,6.0,6,2012,December,1480000,54814.81481481482
10846393,Bangkok,Khlong Sam Wa,Sam Wa Tawan Tok,22/198 ถ.เลียบคลองสอง ซ.23,Detached House,,3.0,2.0,160,2.0,212.0,13.8402137,100.7323332,0,,2.0,3,0,,3950000,
11006540,Bangkok,Khlong Toei,Phra Khanong,"8 Sukhumvit 50, Sukhumvit Road",Condo,589.0,1.0,1.0,45,8.0,,13.7065074602,100.5994868416,1,,7.0,13,2013,December,5640000,125333.33333333333
10613463,Bangkok,Khlong Toei,Phra Khanong,890 Sukhumvit Road,Condo,738.0,2.0,2.0,74,8.0,,13.7071,100.593017,2,,12.0,8,2009,September,5950000,80405.4054054054
11012634,Bangkok,Huai Khwang,Sam Sen Nok,558 Ratchadaphisek Road,Condo,881.0,2.0,2.0,67,7.0,,13.7987837664,100.5758564454,2,,9.0,8,2011,June,7500000,111940.29850746269
10100457,Nonthaburi,Bang Bua Thong,Bang Bua Thong,85559 ถนนชัยพฤกษ์,Townhouse,,3.0,2.0,90,2.0,84.0,13.9182125,100.4324219,0,4.0,5.0,3,0,,2700000,
11012679,Samut Prakan,Bang Sao Thong,Sisa Chorakhe Noi,Lad Krabang Road  Soi Lat Krabang 54,Detached House,418.0,3.0,2.0,200,2.0,200.0,13.713864588,100.7852107919,0,7.0,6.0,8,0,,3900000,
10940822,Bangkok,Chatuchak,Sena Nikhom,Prasert Manutakit Road,Condo,1456.0,1.0,1.0,51,2.0,,13.8392860435,100.5800299914,2,20.0,8.0,7,2010,June,3290000,64509.80392156863
10588245,Bangkok,Huai Khwang,Huai Khwang,Rama 9 Road,Condo,2330.0,2.0,2.0,71,14.0,,13.756497739,100.5713340688,1,,14.0,20,2010,June,5800000,81690.14084507042
11029376,Nonthaburi,Bang Bua Thong,Bang Khu Rat,Soi Ban Rom Ngao Mai,Townhouse,578.0,2.0,1.0,65,2.0,16.0,13.909763377400001,100.3431049802,0,,1.0,3,0,,1250000,
10534529,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,Soi Sukhumvit 76,Condo,406.0,2.0,1.0,39,7.0,,13.6546084578,100.5944968238,1,19.0,14.0,20,2019,,2790000,71538.46153846153
10931935,Bangkok,Ratchathewi,Life Asoke - Rama 9,626 Asoke-Dindaeng Road,Condo,2248.0,1.0,1.0,30,33.0,,13.755035,100.56361,3,,10.0,20,2020,January,4500000,150000.0
10328455,Bangkok,Sathon,Thung Wat Don,160 Chan Road,Condo,1227.0,1.0,1.0,33,15.0,,13.7061439623,100.5305600258,2,20.0,20.0,17,2014,December,3200000,96969.69696969698
10878180,Nonthaburi,Mueang Nonthaburi,Bang Rak Noi,Ratchaphruek Road,Detached House,124.0,4.0,3.0,220,2.0,320.0,13.896147,100.449688,0,4.0,5.0,3,0,,8290000,
10927257,Bangkok,Lat Krabang,Lat Krabang,Lat Krabang Road,Condo,462.0,1.0,1.0,25,2.0,,13.72198,100.726383,0,16.0,10.0,12,2019,,2200000,88000.0
11016139,Samut Prakan,Bang Phli,Bang Phli Yai,Bang Phli Yai,Detached House,,3.0,2.0,135,2.0,212.0,13.6200625,100.6783125,0,,2.0,3,0,,4590000,
10867131,Bangkok,Bueng Kum,Khlong Kum,Khlong Kum,Townhouse,,4.0,4.0,150,1.0,92.0,13.8079375,100.6499375,0,20.0,16.0,17,0,,3990000,
10933089,Bangkok,Bang Na,Bang Na,195 Sanphawut Road,Condo,1569.0,1.0,1.0,33,27.0,,13.673215,100.604476,2,,6.0,4,2017,January,3190000,96666.66666666667
11028237,Bangkok,Chatuchak,Chom Phon,Soi Ladprao 1 Ladprao Road,Condo,180.0,1.0,1.0,28,6.0,,13.814019,100.564862,3,,11.0,20,2014,May,3000000,107142.85714285714
10838072,Bangkok,Lat Krabang,Khlong Song Ton Nun,Soi Kheha Romklao 64,Townhouse,207.0,4.0,2.0,112,2.0,72.0,13.769288789800001,100.7251456589,0,19.0,17.0,20,2018,,3100000,
10116703,Bangkok,Chatuchak,Chom Phon,Ladprao Road,Condo,497.0,2.0,2.0,56,9.0,,13.805223,100.574215,2,,9.0,9,2017,February,9200000,164285.7142857143
10954210,Bangkok,Lat Phrao,Lat Phrao,Lat Phrao,Townhouse,,3.0,3.0,180,1.0,80.0,13.8110625,100.6119375,0,20.0,9.0,20,0,,6000000,
10868880,Samut Prakan,Bang Phli,Racha Thewa,กิ่งแก้ว,Detached House,,3.0,3.0,165,2.0,168.0,13.6840625,100.7194375,0,,1.0,2,0,,6990000,
10811415,Bangkok,Phasi Charoen,Bang Wa,Phetkasem Road,Condo,417.0,1.0,1.0,31,11.0,,13.713951999999999,100.441007,2,,5.0,13,2012,October,1650000,53225.8064516129
10958786,Bangkok,Bang Na,Bang Na,"1 Soi Piyibut 1, Sukhumvit Road",Condo,673.0,1.0,1.0,39,18.0,,13.6863471819,100.612098589,2,,14.0,17,2018,January,7530000,193076.92307692306
10844487,Bangkok,Huai Khwang,Sam Sen Nok,68 Lat Phrao 41 Alley,Condo,491.0,1.0,1.0,31,4.0,,13.8023443,100.5845988,0,20.0,8.0,4,2011,January,1849000,59645.16129032258
10984327,Bangkok,Lak Si,Thung Song Hong,Thung Song Hong,Townhouse,,3.0,4.0,230,2.0,136.0,13.8873958,100.5689948,0,18.0,3.0,6,0,,4900000,
10964636,Bangkok,Chatuchak,Sena Nikhom,Prasert-Manukitch Road,Condo,563.0,1.0,1.0,33,4.0,,13.8415491879,100.5870915926,0,20.0,4.0,3,2015,December,2200000,66666.66666666667
10819660,Bangkok,Wang Thonglang,Phlapphla,Soi Ramkhamhaeng 43/1,Condo,3500.0,1.0,1.0,28,4.0,,13.766308,100.616229,0,18.0,20.0,16,2008,January,1390000,49642.857142857145
11013254,Samut Prakan,Bang Phli,Bang Pla,Thepharak Road,Detached House,,3.0,2.0,100,2.0,204.0,13.584794,100.721788,0,,6.0,2,0,,3190000,
10893457,Nonthaburi,Bang Kruai,Maha Sawat,Atchariyaprasit Road,Townhouse,99.0,5.0,3.0,265,2.0,224.0,13.800976,100.442262,0,1.0,7.0,8,0,,4500000,
10846419,Bangkok,Bang Na,Bang Na,2952 Sukhumvit Road,Condo,421.0,1.0,1.0,63,16.0,,13.678558,100.608607,1,,12.0,14,2011,February,6900000,109523.80952380953
10885334,Bangkok,Watthana,Khlong Tan Nuea,ซอยสุขุมวิท 61 ถนนสุขุมวิท แขวงคลองตันเหนือ เขตวัฒนา กทม.,Condo,186.0,1.0,1.0,36,5.0,,13.728822,100.584197,1,20.0,20.0,20,2020,July,8500000,236111.11111111112
11006978,Samut Prakan,Mueang Samut Prakan,Bang Muang,Bang Mueng,Townhouse,,3.0,2.0,150,2.0,92.0,13.5926125,100.6269219,0,,6.0,4,0,,2700000,
